sku,chunk_text,semantic_score,category,price_tier
MS76379-G0402190-5PC-2PW-2CT_7994942193834_46125778895018,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402100-4PC-3PW-CT_7994942193834_46125773586602,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402100-4PC-2PW-CT_7994942193834_46125772832938,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-4PC-2PW-CT_7994942193834_46125772800170,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402100-3PC-2PW-CT_7994934853802_46125695336618,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-3PC-2PW-CT_7994934853802_46125695303850,seat firmness: soft.,-4,sofa,luxury
ME7A6067-BROWN-1S_7976510226602_46006038036650,seat dimension: 21.,0,chair,premium
ME7A6067-NAVY-1S_7976510226602_46006038003882,seat dimension: 21.,0,chair,premium
ME7A6053-GREY-ZG_7966398841002_45886890508458,"the recliner also features hidden slide-out cup holders on the fronts of each arm, which close when not in use.",-6,chair,luxury
KF-Y2007-PUT1023_7618938634410_45714604523690,seat dimension: 16.,0,chair,high
ME7056B-G0402190-M_6956504318122_45221285429418,tired of husband’s boxy or chunky recliners?,5,chair,premium
ME7056B-G0402190-Z_7793206132906_45221259149482,tired of husband’s boxy or chunky recliners?,5,chair,premium
AC72183-G0402810_7907351494826_45299391594666,seat dimension: 21.,0,chair,premium
S78012-G0402170-2PC-SOFA_7721291153578_45721767608490,seat firmness: medium.,0,sofa,luxury
KF-A1038C-U243022-L_7463145701546_45408809189546,seat dimension: 21.,0,chair,premium
KF-A1038C-U243022-Z_7803000029354_45408792772778,seat dimension: 21.,0,chair,premium
BS72001-PU6030-76_7519248318634_45844925644970,seat dimension: 17.,0,chair,high
3-BS72001-PU6033_7519248318634_45718538518698,seat dimension: 17.,0,chair,premium
BS71027G-B1105_7280989208746_45787488387242,seat height.,8,chair,high
BS71027G-C0200320T_7280989208746_45787478655146,seat height.,8,chair,high
ME7A6055-BROWN_7966400676010_45886936809642,seat dimension: 21.,0,chair,luxury
AC71200D-A0300303_7887745417386_45174455173290,ottoman: 17.,10,chair,luxury
AC71200D-NL5109_7887745417386_45174449406122,ottoman: 17.,10,chair,luxury
AC71200D-U243022_7887745417386_45174449373354,ottoman: 17.,10,chair,luxury
S78012-G0402130-CORNER_7982923776170_46075209187498,chita modular couches feature clean and classic design with comfortable and wider seats to offer you a never ending relax after a long day.,-51,sofa,premium
ME7056B-U722212-M_6956504318122_45158132940970,tired of husband’s boxy or chunky recliners?,5,chair,luxury
ME7A6053-BROWN-ZG-2_7966398841002_46056317386922,"the recliner also features hidden slide-out cup holders on the fronts of each arm, which close when not in use.",-6,chair,luxury
ME7A6053-BROWN-ZG_7966398841002_45886871863466,"the recliner also features hidden slide-out cup holders on the fronts of each arm, which close when not in use.",-6,chair,luxury
3-BS72001-PU6030_7519248318634_45718538485930,seat dimension: 17.,0,chair,premium
MS76379-G0402190-5PC-2PW_7995304345770_46130464850090,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-4PC-2PW_7995218100394_46128716218538,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-3PC-2PW_7994942193834_46125772865706,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-2PC-2PW_7994934853802_46125683409066,seat firmness: soft.,-4,sofa,luxury
BS71027G-PU160_7280989208746_45787505852586,seat height.,8,chair,high
MS76379-G0402100-3PC-2PW_7994942193834_46125772898474,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402100-2PC-2PW_7994934853802_46125683441834,seat firmness: soft.,-4,sofa,luxury
KF-Y2007-PUGTSF_7618938634410_45714604490922,seat dimension: 16.,0,chair,high
AC72303-G0402190-Grey_7923990200490_45408647839914,7 lbs,0,chair,premium
ME7A6067-SADDLE-1S_7976510226602_46006037971114,seat dimension: 21.,0,chair,premium
S78012-G0402161-O_7763121209514_45158719029418,spacious & versatile storage ottoman.,9,sofa,high
BS72019-ENJOY455_7914043736234_45372336079018,seat dimension: 16.,0,chair,premium
ME7056B-B-878-M_6956504318122_45158068224170,tired of husband’s boxy or chunky recliners?,5,chair,premium
AC72951-17AY17-1_7933253910698_45477455036586,1 lbs,0,chair,premium
AC72951-8957-4_7933253910698_45477450776746,1 lbs,0,chair,premium
DC72179-C0200311T_7902321934506_45259183620266,seat dimension: 17.,0,chair,premium
KJWB002-CFF0037-3-F_7988558266538_46099511836842,storage space:the 9.,0,bed,luxury
DC72233-A0603201T_7984977182890_46084785668266,modern wingback dining chair.,9,chair,premium
DC72233-A0603211T_7984977182890_46084785635498,modern wingback dining chair.,9,chair,premium
DC72233-A0603290T_7984977182890_46084784685226,modern wingback dining chair.,9,chair,premium
DC72232-A0603201T_7984977182890_46083549200554,modern wingback dining chair.,9,chair,premium
DC72179-C311T-CU6722_7902321934506_45259618451626,seat dimension: 17.,0,chair,premium
AC72901-PU6030_7904275660970_45272118100138,the charlotte accent chair is a paradigm of mid-century modern minimalism infused with an outdoor sensibility.,-13,chair,high
ME7A130-CU6722_7970439168170_45914505281706,seat dimension: 21.,0,chair,premium
BS71027G-PU159_7280989208746_45787505688746,seat height.,8,chair,high
3-BS72007-PUGTSF_7618938634410_45718617686186,seat dimension: 16.,0,chair,high
3-BS72007-B-20315_7618938634410_45718617620650,seat dimension: 16.,0,chair,high
BS72018-PU6030_7891137364138_45384290762922,elegant counter stool.,4,chair,high
ME7056B-G0402161-M_6956504318122_45221285396650,tired of husband’s boxy or chunky recliners?,5,chair,premium
ME7056B-G0402161-Z_7793206132906_45221259116714,tired of husband’s boxy or chunky recliners?,5,chair,premium
S78012-G0402161-AL_7720406745258_45158432145578,2-piece modular armless sofa.,11,sofa,premium
S78012-G0402161-ARMLESS-SOFA_7720406745258_45158432112810,2-piece modular armless sofa.,11,sofa,luxury
S78012-G0402130-O_7763121209514_45151708283050,spacious & versatile storage ottoman.,9,sofa,high
AC72303-6722-5-Walnut_7923990200490_45408576733354,7 lbs,0,chair,premium
AC72901-ENJOY100_7904275660970_45272118132906,the charlotte accent chair is a paradigm of mid-century modern minimalism infused with an outdoor sensibility.,-13,chair,high
S78031-G0402190-3S_7819461656746_45015020798122,5.,0,sofa,luxury
DC72016-PU6016_7798075687082_44932064280746,minimalistic iron frame adds a touch of elegance to any dining room.,2,chair,high
S72637-G0400801-4PC-MODULAR_7681981481130_44357895749802,seat firmness: soft.,-4,sofa,luxury
S72637-G0400801-3PC-SOFA_7681977090218_44357871206570,seat firmness: soft.,-4,sofa,luxury
DC71261-B-1223_7470489174186_43499953488042,seat dimension: 17.,0,chair,high
Y1510H-B1105_7379877789866_42981138694314,8”d x 18.,0,chair,premium
S72637-G0400801-AL_7681985216682_44949940175018,ottoman overall size: 44.,3,sofa,luxury
AC71231-H732_7602355110058_43934778327210,specifications.,0,chair,premium
KF-A1079-B-1105_6937255739562_43860227326122,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,premium
BS72015-PU6016_7798094987434_44932097081514,seat dimension: 16.,0,chair,mid
DC71266-C0200311T_7459360538794_43231097389226,seat dimension: 17.,0,chair,high
DC72012-PU6030_7709849026730_44550408110250,seat dimension: 18.,0,chair,high
ME7056B-CU001-M_6956504318122_41328410656938,tired of husband’s boxy or chunky recliners?,5,chair,luxury
M-79098-L1020_6937255674026_43039646056618,smooth-reclining mechanism.,0,chair,luxury
BS71279-PU6300_7548244230314_43523181346986,seat: 17.,8,chair,premium
S78012-G0402190-AL_7720406745258_44927806865578,2-piece modular armless sofa.,11,sofa,premium
KF-A1038C-G0402100-Z_7803000029354_44947257589930,seat dimension: 21.,0,chair,premium
DC72014-PU6030_7798085714090_44932087677098,lovy counter stool.,8,chair,high
DC72016-A303_7798075687082_44932064247978,minimalistic iron frame adds a touch of elegance to any dining room.,2,chair,high
ME79067B-L1021_6937255968938_44804367515818,power glider swivel rocker recliner chair.,10,chair,luxury
KF-A1038C-G0402100-L_7463145701546_44754881675434,seat dimension: 21.,0,chair,premium
DC72012-A303_7709849026730_44550408175786,seat dimension: 18.,0,chair,high
S-77000-CU6722-3S_7132460908714_44068903452842,double stitching detail gives your sofa an exquisite look. 【,-1,sofa,premium
BS71219B-B-1105_6937263931562_43933235806378,overall：19.,0,chair,high
Y606D-PU223_6936561746090_42670075445418,6“ x h40.,0,chair,premium
ME7056B-CU013-Z_7793206132906_44916942569642,tired of husband’s boxy or chunky recliners?,5,chair,premium
M-79098-L1021_6937255674026_41612633342122,smooth-reclining mechanism.,0,chair,luxury
ME7056B-CU013-M_6956504318122_41328410788010,tired of husband’s boxy or chunky recliners?,5,chair,premium
ME7056B-CU009-M_6956504318122_41328410820778,tired of husband’s boxy or chunky recliners?,5,chair,luxury
DC71263-C0200311T_7471188148394_43954063573162,seat dimension: 17.,0,chair,high
S78012-G0402130-5PC-MODULAR_7791606628522_45151686852778,5-piece modular sofa with larger seats.,12,sofa,luxury
S78012-G0402130-4PC-MODULAR_7721294856362_45151679283370,4-piece modular sofa chaise with larger seats.,12,sofa,luxury
S78012-G0402130-3PC-SOFA_7721294561450_45151658803370,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402130-AL_7720406745258_45151633309866,2-piece modular armless sofa.,11,sofa,premium
S78012-G0402130-ARMLESS-SOFA_7720406745258_45151633277098,2-piece modular armless sofa.,11,sofa,luxury
S71163-C0200311T-1S_7877318181034_45134879391914,3 kgs gross weight: 94.,0,chair,luxury
KF-Y2001-PU6033-B_7519248318634_45067834294442,seat dimension: 17.,0,chair,high
KF-Y2001-PU6030-B_7519248318634_45067834228906,seat dimension: 17.,0,chair,high
S78012-G0402190-3PC-SOFA_7721294561450_44694914072746,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402190-ARMLESS-SOFA_7720406745258_44688529424554,2-piece modular armless sofa.,11,sofa,luxury
KF-A1079-H706_6937255739562_43419709210794,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,premium
Y606D-PU160_6936561746090_42670075379882,6“ x h40.,0,chair,premium
S78012-G0402100-5PC-MODULAR_7791606628522_44907475239082,5-piece modular sofa with larger seats.,12,sofa,luxury
S78012-G0402100-6PC-MODULAR_7721297576106_44694933897386,6-piece u-shaped modular sofa with larger seats.,12,sofa,luxury
S78012-G0402100-4PC-MODULAR_7721294856362_44694923935914,4-piece modular sofa chaise with larger seats.,12,sofa,luxury
S78012-G0402100-3PC-SOFA_7721294561450_44694914105514,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402100-2PC-SOFA_7721291153578_44694872948906,seat firmness: medium.,0,sofa,luxury
S72637-G0400801-O_7681985216682_44357912199338,ottoman overall size: 44.,3,sofa,premium
AC71231-H212R_7602355110058_43934778261674,specifications.,0,chair,premium
3-BS72006-PU6030_7740108472490_44923523006634,seat dimension: 18.,0,chair,premium
Y1510H-PU167_7379877789866_42981138858154,8”d x 18.,0,chair,premium
3-BS72006-A303_7740108472490_44923523137706,seat dimension: 18.,0,chair,premium
KF-A1038C-PU6051-Z_7803000029354_44947257491626,seat dimension: 21.,0,chair,premium
S78012-G0402190-O_7763121209514_44791797776554,spacious & versatile storage ottoman.,9,sofa,high
KF-A1038C-PU6051-L_7463145701546_43239332118698,seat dimension: 21.,0,chair,premium
S71163-C0200311T-3S_7877270438058_45134742683818,3 kgs gross weight: 172.,0,sofa,luxury
Y606D-PU159_6936561746090_42670075347114,6“ x h40.,0,chair,premium
S78012-G0402190-5PC-MODULAR_7791606628522_44907475206314,5-piece modular sofa with larger seats.,12,sofa,luxury
S78012-G0402190-6PC-MODULAR_7721297576106_44694933864618,6-piece u-shaped modular sofa with larger seats.,12,sofa,luxury
S78012-G0402190-4PC-MODULAR_7721294856362_44694923903146,4-piece modular sofa chaise with larger seats.,12,sofa,luxury
KF-A1079-C0200320T_6937255739562_43860227358890,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,premium
KF-A1079-H732_6937255739562_43419709145258,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,premium
Y1510H-B1106_7379877789866_42981138661546,8”d x 18.,0,chair,high
Y1510H-PU159_7379877789866_42981138792618,8”d x 18.,0,chair,premium
KF-Y1093-C0200320T_6978719285418_41417807003818,3 lbs.,0,chair,high
ME7056B-CU6722-Z_7793206132906_44916942536874,tired of husband’s boxy or chunky recliners?,5,chair,premium
ME7056B-CU6722-M_6956504318122_43497211855018,tired of husband’s boxy or chunky recliners?,5,chair,premium
KF-Y2006-PU6030_7740108472490_44766073061546,seat dimension: 18.,0,chair,high
KF-Y1093-B-1105-2_6978719285418_44161890451626,3 lbs.,0,chair,high
KF-Y2006-PU6016_7740108472490_44776578252970,seat dimension: 18.,0,chair,high
Y1510H-PU6030_7379877789866_42981138923690,8”d x 18.,0,chair,premium
2-BS72010_7772085977258_44835169829034,seat dimension: 15.,0,chair,high
Y1510H-PU160_7379877789866_42981138759850,8”d x 18.,0,chair,high
Y606D-PU6030_6936561746090_42670075478186,6“ x h40.,0,chair,premium
S78012-G0402100-AL_7720406745258_44927806898346,2-piece modular armless sofa.,11,sofa,premium
S78012-G0402100-O_7763121209514_44791797743786,spacious & versatile storage ottoman.,9,sofa,high
S78012-G0402100-ARMLESS-SOFA_7720406745258_44688529457322,2-piece modular armless sofa.,11,sofa,luxury
KF-A1079-B-899_6937255739562_43860227391658,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,premium
BS72172-C0200364_7880144355498_45148088074410,seat dimension: 17.,0,chair,premium
ME7056B-U722212-Z_7793206132906_45130578362538,tired of husband’s boxy or chunky recliners?,5,chair,luxury
BS72015-A303_7798094987434_44932097147050,seat dimension: 16.,0,chair,high
S78003-A0603290T-AL_7869421027498_45100961988778,free swatches available.,0,sofa,luxury
S78003-A0603290T-4PC-MODULAR_7869417095338_45100902351018,4/68.,0,sofa,luxury
S78003-A0603290T-3PC-SOFA_7869410279594_45100844122282,free swatches available.,0,sofa,luxury
S78003-A0603290T-2PC-SOFA_7868339945642_45095303020714,free swatches available.,0,sofa,luxury
KF-A1038C-G0402190-Z_7803000029354_44947257557162,seat dimension: 21.,0,chair,premium
KF-A1038C-G0402190-L_7463145701546_44754881577130,seat dimension: 21.,0,chair,premium
ME7056B-B-1009-VN-Z_7793206132906_44916942667946,tired of husband’s boxy or chunky recliners?,5,chair,premium
ME7056B-B-1009-VN-M_6956504318122_43841757905066,tired of husband’s boxy or chunky recliners?,5,chair,premium
S72637-G0400820-AL_7681985216682_44949940142250,ottoman overall size: 44.,3,sofa,luxury
S72637-G0400820-O_7681985216682_44357912232106,ottoman overall size: 44.,3,sofa,premium
S72637-G0400820-4PC-MODULAR_7681981481130_44357895782570,seat firmness: soft.,-4,sofa,luxury
S72637-G0400820-3PC-SOFA_7681977090218_44357871239338,seat firmness: soft.,-4,sofa,luxury
BS71279-A303_7548244230314_44201070559402,seat: 17.,8,chair,premium
BS71219B-B-1106_6937263931562_43933235675306,overall：19.,0,chair,high
BS72172-C0200311T_7880144355498_45148088041642,seat dimension: 17.,0,chair,premium
M-79067-L2201_6937255968938_43597298106538,power glider swivel rocker recliner chair.,10,chair,luxury
KF-A1079-H773-VN_6937255739562_43419709112490,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,premium
ME7056B-B-878-Z_7793206132906_44916942635178,tired of husband’s boxy or chunky recliners?,5,chair,premium
BS71286-C0200311T_7552981074090_43550565564586,seat dimension: 16.,0,chair,premium
BS71286-C0200320T_7552981074090_43550565630122,seat dimension: 16.,0,chair,premium
S78012-G0402130-2PC-SOFA_7721291153578_45151647334570,seat firmness: medium.,0,sofa,luxury
BS72172-PU6016_7880144355498_45148076179626,seat dimension: 17.,0,chair,high
S78003-A0603201T-AL_7869421027498_45100961956010,free swatches available.,0,sofa,luxury
S78003-A0603290T-O_7869421027498_45100944326826,free swatches available.,0,sofa,premium
S78003-A0603201T-4PC-MODULAR_7869417095338_45100902318250,4/68.,0,sofa,luxury
S78003-A0603201T-3PC-SOFA_7869410279594_45100844089514,free swatches available.,0,sofa,luxury
S78003-A0603201T-2PC-SOFA_7868339945642_45095302987946,free swatches available.,0,sofa,luxury
KF-Y2001-B1362-B_7519248318634_45067834359978,seat dimension: 17.,0,chair,high
KF-Y2001-PU6016-B_7519248318634_45067834261674,seat dimension: 17.,0,chair,high
ME7A075B-CU6723_7855371714730_45059351478442,seat dimension: 21.,0,chair,premium
KF-A1038C-PU6030-VN-Z_7803000029354_44947257426090,seat dimension: 21.,0,chair,premium
KF-Y2006-A303_7740108472490_44776595194026,seat dimension: 18.,0,chair,high
KF-Y1093-C0200311T_6978719285418_44038870532266,3 lbs.,0,chair,high
KF-A1079-B-898_6937255739562_43860227424426,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,premium
KF-A1079-H715_6937255739562_43419709178026,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,premium
BS72172-PU167_7880144355498_45148090433706,seat dimension: 17.,0,chair,high
S78003-A0603201T-O_7869421027498_45100944294058,free swatches available.,0,sofa,premium
ME7A075B-CU6722_7855371714730_45059351445674,seat dimension: 21.,0,chair,luxury
S78031-G0402190-1S_7819477483690_45015072145578,3kgs gross weight: 102.,0,chair,luxury
AC72113-A0603290T_7798785048746_44934267699370,oeko-certified performance boucle fabric.,0,chair,premium
BS72015-PU6030_7798094987434_44932097048746,seat dimension: 16.,0,chair,mid
S78012-G0402190-2PC-SOFA_7721291153578_44694872916138,seat firmness: medium.,0,sofa,luxury
KF-A1038C-PU6030-VN-L_7463145701546_43239332085930,seat dimension: 21.,0,chair,premium
KF-A1079-B-1223_6937255739562_44333780828330,construction: strong solid wood frame & 360-degree swivel wood base construction product dimensions: 31.,1,chair,premium
