sku,name,description,brand,available,currency,price,updated_at,image,url,product_raw
s29593317,RÅHOLMAR,"Pocket spring mattress bse, 5 zones, incl leg medium firm/Knisa light beige, 120x200 cm",IKEA,True,SEK,3595.0,2026-03-23,https://www.ikea.com/se/en/images/products/raholmar-pocket-spring-mattress-bse-5-zones-incl-leg-medium-firm-knisa-light-beige__1444902_pe987788_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/raholmar-pocket-spring-mattress-bse-5-zones-incl-leg-medium-firm-knisa-light-beige-s29593317/,
s59175955,MALM,"Bed frame, high, w 2 storage boxes, white, 140x200 cm",IKEA,True,SEK,2595.0,2026-03-23,https://www.ikea.com/se/en/images/products/malm-bed-frame-high-w-2-storage-boxes-white__1101597_pe866769_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/malm-bed-frame-high-w-2-storage-boxes-white-s59175955/,
70395239,NEIDEN,"Bed frame, pine, 140x200 cm",IKEA,True,SEK,799.0,2026-03-23,https://www.ikea.com/se/en/images/products/neiden-bed-frame-pine__1102024_pe866848_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/neiden-bed-frame-pine-70395239/,
00372566,SONGESAND,"Bed frame, white, 120x200 cm",IKEA,True,SEK,1495.0,2026-03-23,https://www.ikea.com/se/en/images/products/songesand-bed-frame-white__1101609_pe866779_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/songesand-bed-frame-white-00372566/,
s69068224,MALM,"Bed frame, high, w 2 storage boxes, white, 120x200 cm",IKEA,True,SEK,2195.0,2026-03-23,https://www.ikea.com/se/en/images/products/malm-bed-frame-high-w-2-storage-boxes-white__1101563_pe866738_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/malm-bed-frame-high-w-2-storage-boxes-white-s69068224/,
s19552751,RAMNEFJÄLL,"Upholstered bed frame, Kilanda light beige/Luröy, 160x200 cm",IKEA,True,SEK,2195.0,2026-03-23,https://www.ikea.com/se/en/images/products/ramnefjaell-upholstered-bed-frame-kilanda-light-beige-luroey__1258175_pe927363_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/ramnefjaell-upholstered-bed-frame-kilanda-light-beige-luroey-s19552751/,
40249485,MALM,"Bed frame, high, white, 120x200 cm",IKEA,True,SEK,1595.0,2026-03-23,https://www.ikea.com/se/en/images/products/malm-bed-frame-high-white__1101530_pe866709_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/malm-bed-frame-high-white-40249485/,
s19564363,TÄRNKULLEN,"Upholstered bed frame, Vissle beige/Luröy, 160x200 cm",IKEA,True,SEK,2895.0,2026-03-23,https://www.ikea.com/se/en/images/products/taernkullen-upholstered-bed-frame-vissle-beige-luroey__1323524_pe942743_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/taernkullen-upholstered-bed-frame-vissle-beige-luroey-s19564363/,
s89227731,SLÄKT,"Bed frame with underbed and storage, white, 90x200 cm",IKEA,True,SEK,3070.0,2026-03-23,https://www.ikea.com/se/en/images/products/slaekt-bed-frame-with-underbed-and-storage-white__1362803_pe955327_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/slaekt-bed-frame-with-underbed-and-storage-white-s89227731/,
70349855,NORDLI,"Bed frame with storage, white, 120x200 cm",IKEA,True,SEK,3695.0,2026-03-23,https://www.ikea.com/se/en/images/products/nordli-bed-frame-with-storage-white__0800122_ph165856_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/nordli-bed-frame-with-storage-white-70349855/,
30588094,IDANÄS,"Upholstered storage bed, Naggen beige, 160x200 cm",IKEA,True,SEK,6995.0,2026-03-23,https://www.ikea.com/se/en/images/products/idanaes-upholstered-storage-bed-naggen-beige__1322817_pe942271_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/idanaes-upholstered-storage-bed-naggen-beige-30588094/,
s99564335,TÄRNKULLEN,"Upholstered bed frame, Tibbleby beige/grey/Luröy, 90x200 cm",IKEA,True,SEK,1795.0,2026-03-23,https://www.ikea.com/se/en/images/products/taernkullen-upholstered-bed-frame-tibbleby-beige-grey-luroey__1323506_pe942730_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/taernkullen-upholstered-bed-frame-tibbleby-beige-grey-luroey-s99564335/,
s59157447,BRIMNES,"Bed frame w storage and headboard, white/Luröy, 140x200 cm",IKEA,True,SEK,3590.0,2026-03-23,https://www.ikea.com/se/en/images/products/brimnes-bed-frame-w-storage-and-headboard-white-luroey__1101935_pe866863_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/brimnes-bed-frame-w-storage-and-headboard-white-luroey-s59157447/,
60490449,GLADSTAD,"Upholstered bed frame, Kabusa light grey, 140x200 cm",IKEA,True,SEK,2795.0,2026-03-23,https://www.ikea.com/se/en/images/products/gladstad-upholstered-bed-frame-kabusa-light-grey__1101393_pe866653_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/gladstad-upholstered-bed-frame-kabusa-light-grey-60490449/,
20489179,TONSTAD,"Bed frame with storage, brown stained oak veneer, 160x200 cm",IKEA,True,SEK,5495.0,2026-03-23,https://www.ikea.com/se/en/images/products/tonstad-bed-frame-with-storage-brown-stained-oak-veneer__1320909_pe941435_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tonstad-bed-frame-with-storage-brown-stained-oak-veneer-20489179/,
s29931596,MALM,"Bed frame, high, white, 140x200 cm",IKEA,True,SEK,1995.0,2026-03-23,https://www.ikea.com/se/en/images/products/malm-bed-frame-high-white__1101527_pe866706_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/malm-bed-frame-high-white-s29931596/,
s29291956,SLÄKT,"Bed frame w storage+slatted bedbase, white, 90x200 cm",IKEA,True,SEK,3495.0,2026-03-23,https://www.ikea.com/se/en/images/products/slaekt-bed-frame-w-storage-slatted-bedbase-white__1362801_pe955326_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/slaekt-bed-frame-w-storage-slatted-bedbase-white-s29291956/,
s49590431,HEMFJÄLLET,"Divan bed, Valevåg firm/Nordberget Odensvi light beige, 140x200 cm",IKEA,True,SEK,9495.0,2026-03-23,https://www.ikea.com/se/en/images/products/hemfjaellet-divan-bed-valevag-firm-nordberget-odensvi-light-beige__1417107_pe975857_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/hemfjaellet-divan-bed-valevag-firm-nordberget-odensvi-light-beige-s49590431/,
s89592409,RENFJÄLLET,"Pocket spring mattress base, incl leg firm/Tibbleby beige/grey, 105x200 cm",IKEA,True,SEK,2955.0,2026-03-23,https://www.ikea.com/se/en/images/products/renfjaellet-pocket-spring-mattress-base-incl-leg-firm-tibbleby-beige-grey__1444730_pe987664_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/renfjaellet-pocket-spring-mattress-base-incl-leg-firm-tibbleby-beige-grey-s89592409/,
s99931611,MALM,"Bed frame, high, w 4 storage boxes, white, 160x200 cm",IKEA,True,SEK,3395.0,2026-03-23,https://www.ikea.com/se/en/images/products/malm-bed-frame-high-w-4-storage-boxes-white__1101597_pe866769_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/malm-bed-frame-high-w-4-storage-boxes-white-s99931611/,
s29902933,BRIMNES,"Bed frame with storage, white/Luröy, 140x200 cm",IKEA,True,SEK,2495.0,2026-03-23,https://www.ikea.com/se/en/images/products/brimnes-bed-frame-with-storage-white-luroey__1101953_pe866879_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/brimnes-bed-frame-with-storage-white-luroey-s29902933/,
40602424,VIHALS,"Bed frame, white, 90x200 cm",IKEA,True,SEK,995.0,2026-03-23,https://www.ikea.com/se/en/images/products/vihals-bed-frame-white__1450554_pe990358_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/vihals-bed-frame-white-40602424/,
s79240988,SONGESAND,"Bed frame with 2 storage boxes, white, 120x200 cm",IKEA,True,SEK,1995.0,2026-03-23,https://www.ikea.com/se/en/images/products/songesand-bed-frame-with-2-storage-boxes-white__1101573_pe866679_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/songesand-bed-frame-with-2-storage-boxes-white-s79240988/,
00571245,SLATTUM,"Upholstered bed frame, Vissle dark grey, 140x200 cm",IKEA,True,SEK,1295.0,2026-03-23,https://www.ikea.com/se/en/images/products/slattum-upholstered-bed-frame-vissle-dark-grey__1259363_pe926663_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/slattum-upholstered-bed-frame-vissle-dark-grey-00571245/,
s29593317,RÅHOLMAR,"Pocket spring mattress bse, 5 zones, incl leg medium firm/Knisa light beige, 120x200 cm",IKEA,True,SEK,3595.0,2026-03-23,https://www.ikea.com/se/en/images/products/raholmar-pocket-spring-mattress-bse-5-zones-incl-leg-medium-firm-knisa-light-beige__1444902_pe987788_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/raholmar-pocket-spring-mattress-bse-5-zones-incl-leg-medium-firm-knisa-light-beige-s29593317/,
s59175955,MALM,"Bed frame, high, w 2 storage boxes, white, 140x200 cm",IKEA,True,SEK,2595.0,2026-03-23,https://www.ikea.com/se/en/images/products/malm-bed-frame-high-w-2-storage-boxes-white__1101597_pe866769_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/malm-bed-frame-high-w-2-storage-boxes-white-s59175955/,
70395239,NEIDEN,"Bed frame, pine, 140x200 cm",IKEA,True,SEK,799.0,2026-03-23,https://www.ikea.com/se/en/images/products/neiden-bed-frame-pine__1102024_pe866848_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/neiden-bed-frame-pine-70395239/,
00372566,SONGESAND,"Bed frame, white, 120x200 cm",IKEA,True,SEK,1495.0,2026-03-23,https://www.ikea.com/se/en/images/products/songesand-bed-frame-white__1101609_pe866779_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/songesand-bed-frame-white-00372566/,
s69068224,MALM,"Bed frame, high, w 2 storage boxes, white, 120x200 cm",IKEA,True,SEK,2195.0,2026-03-23,https://www.ikea.com/se/en/images/products/malm-bed-frame-high-w-2-storage-boxes-white__1101563_pe866738_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/malm-bed-frame-high-w-2-storage-boxes-white-s69068224/,
s19552751,RAMNEFJÄLL,"Upholstered bed frame, Kilanda light beige/Luröy, 160x200 cm",IKEA,True,SEK,2195.0,2026-03-23,https://www.ikea.com/se/en/images/products/ramnefjaell-upholstered-bed-frame-kilanda-light-beige-luroey__1258175_pe927363_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/ramnefjaell-upholstered-bed-frame-kilanda-light-beige-luroey-s19552751/,
40249485,MALM,"Bed frame, high, white, 120x200 cm",IKEA,True,SEK,1595.0,2026-03-23,https://www.ikea.com/se/en/images/products/malm-bed-frame-high-white__1101530_pe866709_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/malm-bed-frame-high-white-40249485/,
s19564363,TÄRNKULLEN,"Upholstered bed frame, Vissle beige/Luröy, 160x200 cm",IKEA,True,SEK,2895.0,2026-03-23,https://www.ikea.com/se/en/images/products/taernkullen-upholstered-bed-frame-vissle-beige-luroey__1323524_pe942743_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/taernkullen-upholstered-bed-frame-vissle-beige-luroey-s19564363/,
s89227731,SLÄKT,"Bed frame with underbed and storage, white, 90x200 cm",IKEA,True,SEK,3070.0,2026-03-23,https://www.ikea.com/se/en/images/products/slaekt-bed-frame-with-underbed-and-storage-white__1362803_pe955327_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/slaekt-bed-frame-with-underbed-and-storage-white-s89227731/,
70349855,NORDLI,"Bed frame with storage, white, 120x200 cm",IKEA,True,SEK,3695.0,2026-03-23,https://www.ikea.com/se/en/images/products/nordli-bed-frame-with-storage-white__0800122_ph165856_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/nordli-bed-frame-with-storage-white-70349855/,
30588094,IDANÄS,"Upholstered storage bed, Naggen beige, 160x200 cm",IKEA,True,SEK,6995.0,2026-03-23,https://www.ikea.com/se/en/images/products/idanaes-upholstered-storage-bed-naggen-beige__1322817_pe942271_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/idanaes-upholstered-storage-bed-naggen-beige-30588094/,
s99564335,TÄRNKULLEN,"Upholstered bed frame, Tibbleby beige/grey/Luröy, 90x200 cm",IKEA,True,SEK,1795.0,2026-03-23,https://www.ikea.com/se/en/images/products/taernkullen-upholstered-bed-frame-tibbleby-beige-grey-luroey__1323506_pe942730_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/taernkullen-upholstered-bed-frame-tibbleby-beige-grey-luroey-s99564335/,
s59157447,BRIMNES,"Bed frame w storage and headboard, white/Luröy, 140x200 cm",IKEA,True,SEK,3590.0,2026-03-23,https://www.ikea.com/se/en/images/products/brimnes-bed-frame-w-storage-and-headboard-white-luroey__1101935_pe866863_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/brimnes-bed-frame-w-storage-and-headboard-white-luroey-s59157447/,
60490449,GLADSTAD,"Upholstered bed frame, Kabusa light grey, 140x200 cm",IKEA,True,SEK,2795.0,2026-03-23,https://www.ikea.com/se/en/images/products/gladstad-upholstered-bed-frame-kabusa-light-grey__1101393_pe866653_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/gladstad-upholstered-bed-frame-kabusa-light-grey-60490449/,
20489179,TONSTAD,"Bed frame with storage, brown stained oak veneer, 160x200 cm",IKEA,True,SEK,5495.0,2026-03-23,https://www.ikea.com/se/en/images/products/tonstad-bed-frame-with-storage-brown-stained-oak-veneer__1320909_pe941435_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tonstad-bed-frame-with-storage-brown-stained-oak-veneer-20489179/,
s29931596,MALM,"Bed frame, high, white, 140x200 cm",IKEA,True,SEK,1995.0,2026-03-23,https://www.ikea.com/se/en/images/products/malm-bed-frame-high-white__1101527_pe866706_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/malm-bed-frame-high-white-s29931596/,
s29291956,SLÄKT,"Bed frame w storage+slatted bedbase, white, 90x200 cm",IKEA,True,SEK,3495.0,2026-03-23,https://www.ikea.com/se/en/images/products/slaekt-bed-frame-w-storage-slatted-bedbase-white__1362801_pe955326_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/slaekt-bed-frame-w-storage-slatted-bedbase-white-s29291956/,
s49590431,HEMFJÄLLET,"Divan bed, Valevåg firm/Nordberget Odensvi light beige, 140x200 cm",IKEA,True,SEK,9495.0,2026-03-23,https://www.ikea.com/se/en/images/products/hemfjaellet-divan-bed-valevag-firm-nordberget-odensvi-light-beige__1417107_pe975857_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/hemfjaellet-divan-bed-valevag-firm-nordberget-odensvi-light-beige-s49590431/,
s89592409,RENFJÄLLET,"Pocket spring mattress base, incl leg firm/Tibbleby beige/grey, 105x200 cm",IKEA,True,SEK,2955.0,2026-03-23,https://www.ikea.com/se/en/images/products/renfjaellet-pocket-spring-mattress-base-incl-leg-firm-tibbleby-beige-grey__1444730_pe987664_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/renfjaellet-pocket-spring-mattress-base-incl-leg-firm-tibbleby-beige-grey-s89592409/,
s99931611,MALM,"Bed frame, high, w 4 storage boxes, white, 160x200 cm",IKEA,True,SEK,3395.0,2026-03-23,https://www.ikea.com/se/en/images/products/malm-bed-frame-high-w-4-storage-boxes-white__1101597_pe866769_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/malm-bed-frame-high-w-4-storage-boxes-white-s99931611/,
s29902933,BRIMNES,"Bed frame with storage, white/Luröy, 140x200 cm",IKEA,True,SEK,2495.0,2026-03-23,https://www.ikea.com/se/en/images/products/brimnes-bed-frame-with-storage-white-luroey__1101953_pe866879_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/brimnes-bed-frame-with-storage-white-luroey-s29902933/,
40602424,VIHALS,"Bed frame, white, 90x200 cm",IKEA,True,SEK,995.0,2026-03-23,https://www.ikea.com/se/en/images/products/vihals-bed-frame-white__1450554_pe990358_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/vihals-bed-frame-white-40602424/,
s79240988,SONGESAND,"Bed frame with 2 storage boxes, white, 120x200 cm",IKEA,True,SEK,1995.0,2026-03-23,https://www.ikea.com/se/en/images/products/songesand-bed-frame-with-2-storage-boxes-white__1101573_pe866679_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/songesand-bed-frame-with-2-storage-boxes-white-s79240988/,
00571245,SLATTUM,"Upholstered bed frame, Vissle dark grey, 140x200 cm",IKEA,True,SEK,1295.0,2026-03-23,https://www.ikea.com/se/en/images/products/slattum-upholstered-bed-frame-vissle-dark-grey__1259363_pe926663_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/slattum-upholstered-bed-frame-vissle-dark-grey-00571245/,
s29593317,RÅHOLMAR,"Pocket spring mattress bse, 5 zones, incl leg medium firm/Knisa light beige, 120x200 cm",IKEA,True,SEK,3595.0,2026-03-23,https://www.ikea.com/se/en/images/products/raholmar-pocket-spring-mattress-bse-5-zones-incl-leg-medium-firm-knisa-light-beige__1444902_pe987788_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/raholmar-pocket-spring-mattress-bse-5-zones-incl-leg-medium-firm-knisa-light-beige-s29593317/,
s59175955,MALM,"Bed frame, high, w 2 storage boxes, white, 140x200 cm",IKEA,True,SEK,2595.0,2026-03-23,https://www.ikea.com/se/en/images/products/malm-bed-frame-high-w-2-storage-boxes-white__1101597_pe866769_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/malm-bed-frame-high-w-2-storage-boxes-white-s59175955/,
70395239,NEIDEN,"Bed frame, pine, 140x200 cm",IKEA,True,SEK,799.0,2026-03-23,https://www.ikea.com/se/en/images/products/neiden-bed-frame-pine__1102024_pe866848_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/neiden-bed-frame-pine-70395239/,
00372566,SONGESAND,"Bed frame, white, 120x200 cm",IKEA,True,SEK,1495.0,2026-03-23,https://www.ikea.com/se/en/images/products/songesand-bed-frame-white__1101609_pe866779_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/songesand-bed-frame-white-00372566/,
s69068224,MALM,"Bed frame, high, w 2 storage boxes, white, 120x200 cm",IKEA,True,SEK,2195.0,2026-03-23,https://www.ikea.com/se/en/images/products/malm-bed-frame-high-w-2-storage-boxes-white__1101563_pe866738_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/malm-bed-frame-high-w-2-storage-boxes-white-s69068224/,
s19552751,RAMNEFJÄLL,"Upholstered bed frame, Kilanda light beige/Luröy, 160x200 cm",IKEA,True,SEK,2195.0,2026-03-23,https://www.ikea.com/se/en/images/products/ramnefjaell-upholstered-bed-frame-kilanda-light-beige-luroey__1258175_pe927363_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/ramnefjaell-upholstered-bed-frame-kilanda-light-beige-luroey-s19552751/,
40249485,MALM,"Bed frame, high, white, 120x200 cm",IKEA,True,SEK,1595.0,2026-03-23,https://www.ikea.com/se/en/images/products/malm-bed-frame-high-white__1101530_pe866709_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/malm-bed-frame-high-white-40249485/,
s19564363,TÄRNKULLEN,"Upholstered bed frame, Vissle beige/Luröy, 160x200 cm",IKEA,True,SEK,2895.0,2026-03-23,https://www.ikea.com/se/en/images/products/taernkullen-upholstered-bed-frame-vissle-beige-luroey__1323524_pe942743_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/taernkullen-upholstered-bed-frame-vissle-beige-luroey-s19564363/,
s89227731,SLÄKT,"Bed frame with underbed and storage, white, 90x200 cm",IKEA,True,SEK,3070.0,2026-03-23,https://www.ikea.com/se/en/images/products/slaekt-bed-frame-with-underbed-and-storage-white__1362803_pe955327_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/slaekt-bed-frame-with-underbed-and-storage-white-s89227731/,
70349855,NORDLI,"Bed frame with storage, white, 120x200 cm",IKEA,True,SEK,3695.0,2026-03-23,https://www.ikea.com/se/en/images/products/nordli-bed-frame-with-storage-white__0800122_ph165856_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/nordli-bed-frame-with-storage-white-70349855/,
30588094,IDANÄS,"Upholstered storage bed, Naggen beige, 160x200 cm",IKEA,True,SEK,6995.0,2026-03-23,https://www.ikea.com/se/en/images/products/idanaes-upholstered-storage-bed-naggen-beige__1322817_pe942271_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/idanaes-upholstered-storage-bed-naggen-beige-30588094/,
s99564335,TÄRNKULLEN,"Upholstered bed frame, Tibbleby beige/grey/Luröy, 90x200 cm",IKEA,True,SEK,1795.0,2026-03-23,https://www.ikea.com/se/en/images/products/taernkullen-upholstered-bed-frame-tibbleby-beige-grey-luroey__1323506_pe942730_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/taernkullen-upholstered-bed-frame-tibbleby-beige-grey-luroey-s99564335/,
s59157447,BRIMNES,"Bed frame w storage and headboard, white/Luröy, 140x200 cm",IKEA,True,SEK,3590.0,2026-03-23,https://www.ikea.com/se/en/images/products/brimnes-bed-frame-w-storage-and-headboard-white-luroey__1101935_pe866863_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/brimnes-bed-frame-w-storage-and-headboard-white-luroey-s59157447/,
60490449,GLADSTAD,"Upholstered bed frame, Kabusa light grey, 140x200 cm",IKEA,True,SEK,2795.0,2026-03-23,https://www.ikea.com/se/en/images/products/gladstad-upholstered-bed-frame-kabusa-light-grey__1101393_pe866653_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/gladstad-upholstered-bed-frame-kabusa-light-grey-60490449/,
20489179,TONSTAD,"Bed frame with storage, brown stained oak veneer, 160x200 cm",IKEA,True,SEK,5495.0,2026-03-23,https://www.ikea.com/se/en/images/products/tonstad-bed-frame-with-storage-brown-stained-oak-veneer__1320909_pe941435_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/tonstad-bed-frame-with-storage-brown-stained-oak-veneer-20489179/,
s29931596,MALM,"Bed frame, high, white, 140x200 cm",IKEA,True,SEK,1995.0,2026-03-23,https://www.ikea.com/se/en/images/products/malm-bed-frame-high-white__1101527_pe866706_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/malm-bed-frame-high-white-s29931596/,
s29291956,SLÄKT,"Bed frame w storage+slatted bedbase, white, 90x200 cm",IKEA,True,SEK,3495.0,2026-03-23,https://www.ikea.com/se/en/images/products/slaekt-bed-frame-w-storage-slatted-bedbase-white__1362801_pe955326_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/slaekt-bed-frame-w-storage-slatted-bedbase-white-s29291956/,
s49590431,HEMFJÄLLET,"Divan bed, Valevåg firm/Nordberget Odensvi light beige, 140x200 cm",IKEA,True,SEK,9495.0,2026-03-23,https://www.ikea.com/se/en/images/products/hemfjaellet-divan-bed-valevag-firm-nordberget-odensvi-light-beige__1417107_pe975857_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/hemfjaellet-divan-bed-valevag-firm-nordberget-odensvi-light-beige-s49590431/,
s89592409,RENFJÄLLET,"Pocket spring mattress base, incl leg firm/Tibbleby beige/grey, 105x200 cm",IKEA,True,SEK,2955.0,2026-03-23,https://www.ikea.com/se/en/images/products/renfjaellet-pocket-spring-mattress-base-incl-leg-firm-tibbleby-beige-grey__1444730_pe987664_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/renfjaellet-pocket-spring-mattress-base-incl-leg-firm-tibbleby-beige-grey-s89592409/,
s99931611,MALM,"Bed frame, high, w 4 storage boxes, white, 160x200 cm",IKEA,True,SEK,3395.0,2026-03-23,https://www.ikea.com/se/en/images/products/malm-bed-frame-high-w-4-storage-boxes-white__1101597_pe866769_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/malm-bed-frame-high-w-4-storage-boxes-white-s99931611/,
s29902933,BRIMNES,"Bed frame with storage, white/Luröy, 140x200 cm",IKEA,True,SEK,2495.0,2026-03-23,https://www.ikea.com/se/en/images/products/brimnes-bed-frame-with-storage-white-luroey__1101953_pe866879_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/brimnes-bed-frame-with-storage-white-luroey-s29902933/,
40602424,VIHALS,"Bed frame, white, 90x200 cm",IKEA,True,SEK,995.0,2026-03-23,https://www.ikea.com/se/en/images/products/vihals-bed-frame-white__1450554_pe990358_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/vihals-bed-frame-white-40602424/,
30491718,VIHALS,"Sideboard, white, 140x37x75 cm",IKEA,True,SEK,1495.0,2026-03-23,https://www.ikea.com/se/en/images/products/vihals-sideboard-white__1048720_pe843879_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/vihals-sideboard-white-30491718/,
10586604,STOCKHOLM 2025,"Sideboard, oak veneer, 161x42x83 cm",IKEA,True,SEK,5495.0,2026-03-23,https://www.ikea.com/se/en/images/products/stockholm-2025-sideboard-oak-veneer__1425273_ph203050_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/stockholm-2025-sideboard-oak-veneer-10586604/,
s39421429,BESTÅ,"Storage combination with doors, black-brown Björköviken/Stubbarp/brown stained oak veneer, 120x42x74 cm",IKEA,True,SEK,2995.0,2026-03-23,https://www.ikea.com/se/en/images/products/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0999240_pe823225_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer-s39421429/,
90487879,IDANÄS,"Console table, white, 104x32x95 cm",IKEA,True,SEK,1595.0,2026-03-23,https://www.ikea.com/se/en/images/products/idanaes-console-table-white__1169539_pe892487_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/idanaes-console-table-white-90487879/,
80275887,KALLAX,"Shelving unit, white, 77x147 cm",IKEA,True,SEK,599.0,2026-03-23,https://www.ikea.com/se/en/images/products/kallax-shelving-unit-white__1051325_pe845148_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/kallax-shelving-unit-white-80275887/,
20538721,HOLMERUD,"Side table, dark brown, 80x31 cm",IKEA,True,SEK,599.0,2026-03-23,https://www.ikea.com/se/en/images/products/holmerud-side-table-dark-brown__1246977_pe922425_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/holmerud-side-table-dark-brown-20538721/,
s59440262,BESTÅ,"Storage combination with drawers, black-brown Björköviken/Stubbarp/brown stained oak veneer, 180x42x74 cm",IKEA,True,SEK,4795.0,2026-03-23,https://www.ikea.com/se/en/images/products/besta-storage-combination-with-drawers-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0993965_pe821143_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/besta-storage-combination-with-drawers-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer-s59440262/,
30507012,BOASTAD,"Sideboard, black/oak veneer, 161x52x75 cm",IKEA,True,SEK,3995.0,2026-03-23,https://www.ikea.com/se/en/images/products/boastad-sideboard-black-oak-veneer__1279219_pe931430_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/boastad-sideboard-black-oak-veneer-30507012/,
80597755,RÅDMANSÖ,"Cabinet, brown walnut effect, 118x49x103 cm",IKEA,True,SEK,2995.0,2026-03-23,https://www.ikea.com/se/en/images/products/radmansoe-cabinet-brown-walnut-effect__1445531_pe988272_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/radmansoe-cabinet-brown-walnut-effect-80597755/,
80496025,IDANÄS,"Sideboard, white, 124x50x95 cm",IKEA,True,SEK,3495.0,2026-03-23,https://www.ikea.com/se/en/images/products/idanaes-sideboard-white__1021469_pe832140_s5.jpg?f=xxs,https://www.ikea.com/se/en/p/idanaes-sideboard-white-80496025/,
