sku,chunk_text,semantic_score,category,price_tier
S7001-G0402190-5PC-MODULAR_8039456702634_46338785738922,5-piece oversized modular sectional.,13,sofa,luxury
S7001-G0402190-5PC-MODULAR_8039456702634_46338785738922,solid wood plinth base.,0,sofa,luxury
S7001-G0402190-5PC-MODULAR_8039456702634_46338785738922,seat firmness: medium.,0,sofa,luxury
S7001-G0402190-3PC-SOFA_8039382024362_46338635858090,3-piece oversized modular sofa.,11,sofa,luxury
S7001-G0402190-3PC-SOFA_8039382024362_46338635858090,solid wood plinth base.,0,sofa,luxury
S7001-G0402190-3PC-SOFA_8039382024362_46338635858090,seat firmness: medium.,0,sofa,luxury
S7001-G0402190-4PC-C_8036334174378_46324235927722,4-piece oversized modular sofa with chaise.,14,sofa,luxury
S7001-G0402190-4PC-C_8036334174378_46324235927722,solid wood plinth base.,0,sofa,luxury
S7001-G0402190-4PC-C_8036334174378_46324235927722,seat firmness: medium.,0,sofa,luxury
S7001-G0402190-4PC-MODULAR_8036334174378_46324212072618,4-piece oversized modular sofa with chaise.,14,sofa,luxury
S7001-G0402190-4PC-MODULAR_8036334174378_46324212072618,solid wood plinth base.,0,sofa,luxury
S7001-G0402190-4PC-MODULAR_8036334174378_46324212072618,seat firmness: medium.,0,sofa,luxury
BS71027G-PU6016_7280989208746_46376321089706,seat height.,8,chair,high
BS71027G-PU6016_7280989208746_46376321089706,the direction of the seat rotates with your body.,-3,chair,high
BS71027G-PU6016_7280989208746_46376321089706,then connect the seat part with the leg part.,-3,chair,high
ME7A6073-G0403790_8034969845930_46315672240298,seat dimension: 21.,0,chair,premium
ME7A6073-G0403790_8034969845930_46315672240298,3'd x 22.,0,chair,premium
ME7A6073-G0403790_8034969845930_46315672240298,durability & certified materials: this chair is far from your typical nursery chair.,-5,chair,premium
ME76507-B1072-ALE_8030268096682_46350765228202,armless chair.,12,sofa,premium
ME76507-B1072-ALE_8030268096682_46350765228202,care instructions.,0,sofa,premium
ME76507-B1072-ALE_8030268096682_46350765228202,one package.,0,sofa,premium
MS76379-G0402190-4PC-3PW_7995218100394_46193759649962,seat firmness: soft.,-4,sofa,luxury
MS76379-G0402190-4PC-3PW_7995218100394_46193759649962,removable back cushion to adjust the seat depth to match different seating needs.,-15,sofa,luxury
MS76379-G0402190-4PC-3PW_7995218100394_46193759649962,"in the fully reclined position, the chair lies flat, perfect for taking a nap.",-16,sofa,luxury
S7001-G0402190-2PC-SOFA_8039473316010_46338814378154,2-piece oversized modular sofa.,11,sofa,luxury
S7001-G0402190-2PC-SOFA_8039473316010_46338814378154,solid wood plinth base.,0,sofa,luxury
S7001-G0402190-2PC-SOFA_8039473316010_46338814378154,seat firmness: medium.,0,sofa,luxury
S7001-G0402190-3PC-O_8039382024362_46338635792554,3-piece oversized modular sofa.,11,sofa,luxury
S7001-G0402190-3PC-O_8039382024362_46338635792554,solid wood plinth base.,0,sofa,luxury
S7001-G0402190-3PC-O_8039382024362_46338635792554,seat firmness: medium.,0,sofa,luxury
ME76507-B1072-3PC-O_8029590388906_46288552231082,3-piece modular sofa with larger seats.,12,sofa,luxury
ME76507-B1072-3PC-O_8029590388906_46288552231082,30% larger than most counterparts.,0,sofa,luxury
ME76507-B1072-3PC-O_8029590388906_46288552231082,rearrangeable for any occasion.,0,sofa,luxury
ME76507-B1072-4PC-MODULAR_8029559095466_46288513794218,5-piece corner modular sofa with larger seats.,14,sofa,luxury
ME76507-B1072-4PC-MODULAR_8029559095466_46288513794218,30% larger than most counterparts.,0,sofa,luxury
ME76507-B1072-4PC-MODULAR_8029559095466_46288513794218,rearrangeable for any occasion.,0,sofa,luxury
ME76507-B1072-6PC-MODULAR_8029532324010_46288391995562,5-piece corner modular sofa with larger seats.,14,sofa,luxury
ME76507-B1072-6PC-MODULAR_8029532324010_46288391995562,30% larger than most counterparts.,0,sofa,luxury
ME76507-B1072-6PC-MODULAR_8029532324010_46288391995562,rearrangeable for any occasion.,0,sofa,luxury
ME76507-B1072-O_8029412819114_46288077127850,spacious & versatile storage ottoman.,9,sofa,high
ME76507-B1072-O_8029412819114_46288077127850,storage space: 28.,0,sofa,high
ME76507-B1072-O_8029412819114_46288077127850,care instructions.,0,sofa,high
ME76507-B1072-5PC-MODULAR_8016922837162_46288043278506,5-piece corner modular sofa with larger seats.,14,sofa,luxury
ME76507-B1072-5PC-MODULAR_8016922837162_46288043278506,30% larger than most counterparts.,0,sofa,luxury
ME76507-B1072-5PC-MODULAR_8016922837162_46288043278506,rearrangeable for any occasion.,0,sofa,luxury
ME7A003-G0402911_8048410853546_46374976258218,seat firmness: medium.,0,chair,premium
ME7A003-G0402911_8048410853546_46374976258218,seat dimension: 22.,0,chair,premium
ME7A003-G0402911_8048410853546_46374976258218,amelia is not your average nursery chair.,-1,chair,premium
ME7A003-G0402910_8048410853546_46374976225450,seat firmness: medium.,0,chair,premium
ME7A003-G0402910_8048410853546_46374976225450,seat dimension: 22.,0,chair,premium
ME7A003-G0402910_8048410853546_46374976225450,amelia is not your average nursery chair.,-1,chair,premium
ME7A6073-B1105_8034969845930_46315676893354,seat dimension: 21.,0,chair,premium
ME7A6073-B1105_8034969845930_46315676893354,3'd x 22.,0,chair,premium
ME7A6073-B1105_8034969845930_46315676893354,durability & certified materials: this chair is far from your typical nursery chair.,-5,chair,premium
S7001-G0402190-O_8037500649642_46328455200938,spacious & versatile ottoman.,10,sofa,high
S7001-G0402190-O_8037500649642_46328455200938,solid wood plinth base.,0,sofa,high
S7001-G0402190-O_8037500649642_46328455200938,seat firmness: medium.,0,sofa,high
S7001-G0402100-AL_8039478624426_46338823127210,oversized armless chair.,14,sofa,premium
S7001-G0402100-AL_8039478624426_46338823127210,solid wood plinth base.,0,sofa,premium
S7001-G0402100-AL_8039478624426_46338823127210,seat firmness: medium.,0,sofa,premium
MS7818B-A0400502-5PC-3PW-2CT_8046070202538_46367053906090,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-5PC-3PW-2CT_8046070202538_46367053906090,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-5PC-3PW-2CT_8046070202538_46367053906090,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-5PC-2PW-2CT_8046070202538_46367053873322,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-5PC-2PW-2CT_8046070202538_46367053873322,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-5PC-2PW-2CT_8046070202538_46367053873322,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
DC7019-A0300303_8049274323114_46379349573802,elegant dining chair.,6,chair,high
DC7019-A0300303_8049274323114_46379349573802,seat dimension: 16.,0,chair,high
DC7019-A0300303_8049274323114_46379349573802,weight capacity: 300 lbs.,-8,chair,high
S7001-G0402100-C_8040575860906_46342578864298,seat firmness: medium.,0,sofa,premium
S7001-G0402100-C_8040575860906_46342578864298,care instructions.,0,sofa,premium
S7001-G0402100-C_8040575860906_46342578864298,weight capacity for each seat: 350 lbs.,-3,sofa,premium
S7001-G0402190-C_8040575860906_46342578831530,seat firmness: medium.,0,sofa,premium
S7001-G0402190-C_8040575860906_46342578831530,care instructions.,0,sofa,premium
S7001-G0402190-C_8040575860906_46342578831530,weight capacity for each seat: 350 lbs.,-3,sofa,premium
S78003-A0603290T-2PC-SOFA-O_7868339945642_46406842745002,free swatches available.,0,sofa,luxury
S78003-A0603290T-2PC-SOFA-O_7868339945642_46406842745002,"with a cushion back and unique pillow-shaped armrests, this sofa complements the style and color scheme of your room.",-1,sofa,luxury
S78003-A0603290T-2PC-SOFA-O_7868339945642_46406842745002,weight capacity: 350 lbs per seat.,-3,sofa,luxury
S78003-A0603201T-2PC-SOFA-O_7868339945642_46406842712234,free swatches available.,0,sofa,luxury
S78003-A0603201T-2PC-SOFA-O_7868339945642_46406842712234,"with a cushion back and unique pillow-shaped armrests, this sofa complements the style and color scheme of your room.",-1,sofa,luxury
S78003-A0603201T-2PC-SOFA-O_7868339945642_46406842712234,weight capacity: 350 lbs per seat.,-3,sofa,luxury
S7001-G0402100-O_8037500649642_46328455233706,spacious & versatile ottoman.,10,sofa,high
S7001-G0402100-O_8037500649642_46328455233706,solid wood plinth base.,0,sofa,high
S7001-G0402100-O_8037500649642_46328455233706,seat firmness: medium.,0,sofa,high
ME7A006-G0401790_8029113286826_46286390657194,durability: this power recliner chair is not your average nursery chair.,2,chair,premium
ME7A006-G0401790_8029113286826_46286390657194,seat firmness: medium.,0,chair,premium
ME7A006-G0401790_8029113286826_46286390657194,seat dimension: 22.,0,chair,premium
ME76507-B1072-2PC-SOFA_8030266785962_46292397949098,2-piece modular sofa.,9,sofa,luxury
ME76507-B1072-2PC-SOFA_8030266785962_46292397949098,care instructions.,0,sofa,luxury
ME76507-B1072-2PC-SOFA_8030266785962_46292397949098,three packages.,0,sofa,luxury
ME76507-B1072-3PC-SOFA_8029590388906_46288552198314,3-piece modular sofa with larger seats.,12,sofa,luxury
ME76507-B1072-3PC-SOFA_8029590388906_46288552198314,30% larger than most counterparts.,0,sofa,luxury
ME76507-B1072-3PC-SOFA_8029590388906_46288552198314,rearrangeable for any occasion.,0,sofa,luxury
BS71027G-PU6016-76CM_7280989208746_46376321286314,seat height.,8,chair,premium
BS71027G-PU6016-76CM_7280989208746_46376321286314,the direction of the seat rotates with your body.,-3,chair,premium
BS71027G-PU6016-76CM_7280989208746_46376321286314,then connect the seat part with the leg part.,-3,chair,premium
MS7818B-A0400502-CT_8046093238442_46367131402410,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-CT_8046093238442_46367131402410,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-CT_8046093238442_46367131402410,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-C_8046092910762_46367130714282,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-C_8046092910762_46367130714282,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-C_8046092910762_46367130714282,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-AL_8046078886058_46367081726122,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-AL_8046078886058_46367081726122,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-AL_8046078886058_46367081726122,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-ALE_8046078886058_46367081660586,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-ALE_8046078886058_46367081660586,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-ALE_8046078886058_46367081660586,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-3PC-2PW-CT_8046078165162_46367078711466,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-3PC-2PW-CT_8046078165162_46367078711466,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-3PC-2PW-CT_8046078165162_46367078711466,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-2PC-2PW_8046078165162_46367078678698,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-2PC-2PW_8046078165162_46367078678698,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-2PC-2PW_8046078165162_46367078678698,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-3PC-3PW_8046070202538_46367053709482,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-3PC-3PW_8046070202538_46367053709482,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-3PC-3PW_8046070202538_46367053709482,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-4PC-3PW-CT_8046070202538_46367053676714,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-4PC-3PW-CT_8046070202538_46367053676714,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-4PC-3PW-CT_8046070202538_46367053676714,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-3PC-2PW_8046070202538_46367053643946,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-3PC-2PW_8046070202538_46367053643946,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-3PC-2PW_8046070202538_46367053643946,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-4PC-2PW-CT_8046070202538_46367053611178,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-4PC-2PW-CT_8046070202538_46367053611178,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-4PC-2PW-CT_8046070202538_46367053611178,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-5PC-4PW-C_8046063648938_46367038570666,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-5PC-4PW-C_8046063648938_46367038570666,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-5PC-4PW-C_8046063648938_46367038570666,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-6PC-4PW-C-CT_8046063648938_46367038537898,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-6PC-4PW-C-CT_8046063648938_46367038537898,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-6PC-4PW-C-CT_8046063648938_46367038537898,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-5PC-3PW-C_8046063648938_46367021334698,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-5PC-3PW-C_8046063648938_46367021334698,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-5PC-3PW-C_8046063648938_46367021334698,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-6PC-3PW-C-CT_8046063648938_46367021301930,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-6PC-3PW-C-CT_8046063648938_46367021301930,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-6PC-3PW-C-CT_8046063648938_46367021301930,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-5PC-2PW-C_8046063648938_46367021269162,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-5PC-2PW-C_8046063648938_46367021269162,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-5PC-2PW-C_8046063648938_46367021269162,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-6PC-2PW-C-CT_8046063648938_46367021236394,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-6PC-2PW-C-CT_8046063648938_46367021236394,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-6PC-2PW-C-CT_8046063648938_46367021236394,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
ME7A6058B-A0405590_8045204209834_46362058948778,seat firmness: medium.,0,chair,premium
ME7A6058B-A0405590_8045204209834_46362058948778,weight capacity: 350 lbs.,-8,chair,premium
ME7A6058B-A0405590_8045204209834_46362058948778,warranty: you are buckled up with our one-year warranty on mechanism and wood frame.,-10,chair,premium
S78527-A0405590-5PC-2CT_8022103064746_46251421106346,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-5PC-2CT_8022103064746_46251421106346,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405590-5PC-2CT_8022103064746_46251421106346,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S72637-G0400801-2PC-SOFA_7681905688746_46354844254378,seat firmness: soft.,-4,sofa,luxury
S72637-G0400801-2PC-SOFA_7681905688746_46354844254378,seat dimension: overall size: 89.,-7,sofa,luxury
S72637-G0400801-2PC-SOFA_7681905688746_46354844254378,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S72637-G0400820-2PC-SOFA_7681905688746_46354844188842,seat firmness: soft.,-4,sofa,luxury
S72637-G0400820-2PC-SOFA_7681905688746_46354844188842,seat dimension: overall size: 89.,-7,sofa,luxury
S72637-G0400820-2PC-SOFA_7681905688746_46354844188842,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S78527-A0405590-CT_8022103687338_46251423269034,seat firmness: medium.,0,sofa,premium
S78527-A0405590-CT_8022103687338_46251423269034,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,premium
S78527-A0405590-CT_8022103687338_46251423269034,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,premium
S78527-A0405590-5PC-C-CT_8022103228586_46251421991082,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-5PC-C-CT_8022103228586_46251421991082,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405590-5PC-C-CT_8022103228586_46251421991082,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405590-4PC-CT_8022103064746_46251421237418,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-4PC-CT_8022103064746_46251421237418,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405590-4PC-CT_8022103064746_46251421237418,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405590-3PC-CT_8022098182314_46251411013802,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-3PC-CT_8022098182314_46251411013802,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405590-3PC-CT_8022098182314_46251411013802,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
ME7A075B-CU013_7855371714730_46307919429802,seat dimension: 21.,0,chair,luxury
ME7A075B-CU013_7855371714730_46307919429802,weight capacity: 350 lbs.,-8,chair,luxury
ME7A075B-CU013_7855371714730_46307919429802,weight capacity: 350 lbs.,-8,chair,luxury
MS7818B-A0400502-4PC-3PW-C_8024225611946_46262300999850,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-4PC-3PW-C_8024225611946_46262300999850,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-4PC-3PW-C_8024225611946_46262300999850,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-5PC-3PW-C-CT_8024225611946_46262300934314,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-5PC-3PW-C-CT_8024225611946_46262300934314,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-5PC-3PW-C-CT_8024225611946_46262300934314,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-4PC-2PW-C_8024225611946_46262300868778,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-4PC-2PW-C_8024225611946_46262300868778,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-4PC-2PW-C_8024225611946_46262300868778,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
MS7818B-A0400502-5PC-2PW-C-CT_8024225611946_46262300803242,seat firmness: soft.,-4,sofa,luxury
MS7818B-A0400502-5PC-2PW-C-CT_8024225611946_46262300803242,it is suitable for both small and spacious living rooms.,-8,sofa,luxury
MS7818B-A0400502-5PC-2PW-C-CT_8024225611946_46262300803242,"in the fully reclined position, it lays flat for naps.",-8,sofa,luxury
ME76507-B1072-AL_8030268096682_46292403290282,armless chair.,12,sofa,premium
ME76507-B1072-AL_8030268096682_46292403290282,care instructions.,0,sofa,premium
ME76507-B1072-AL_8030268096682_46292403290282,one package.,0,sofa,premium
ME7A006-G0401700_8029113286826_46286390689962,durability: this power recliner chair is not your average nursery chair.,2,chair,premium
ME7A006-G0401700_8029113286826_46286390689962,seat firmness: medium.,0,chair,premium
ME7A006-G0401700_8029113286826_46286390689962,seat dimension: 22.,0,chair,premium
S78527-A0405500-C_8022104277162_46251425759402,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-C_8022104277162_46251425759402,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405500-C_8022104277162_46251425759402,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405500-5PC-C-O_8022103228586_46251422089386,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-5PC-C-O_8022103228586_46251422089386,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405500-5PC-C-O_8022103228586_46251422089386,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405590-C_8022104277162_46251425726634,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-C_8022104277162_46251425726634,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405590-C_8022104277162_46251425726634,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405500-2AL_8022104047786_46251424809130,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-2AL_8022104047786_46251424809130,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405500-2AL_8022104047786_46251424809130,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405590-2AL_8022104047786_46251424776362,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-2AL_8022104047786_46251424776362,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405590-2AL_8022104047786_46251424776362,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405500-O_8022103851178_46251424121002,seat firmness: medium.,0,sofa,premium
S78527-A0405500-O_8022103851178_46251424121002,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,premium
S78527-A0405500-O_8022103851178_46251424121002,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,premium
S78527-A0405500-CT_8022103687338_46251423301802,seat firmness: medium.,0,sofa,premium
S78527-A0405500-CT_8022103687338_46251423301802,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,premium
S78527-A0405500-CT_8022103687338_46251423301802,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,premium
S78527-A0405500-4PC-C_8022103228586_46251422154922,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-4PC-C_8022103228586_46251422154922,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405500-4PC-C_8022103228586_46251422154922,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405590-4PC-C_8022103228586_46251422122154,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-4PC-C_8022103228586_46251422122154,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405590-4PC-C_8022103228586_46251422122154,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405500-5PC-C-CT_8022103228586_46251422023850,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-5PC-C-CT_8022103228586_46251422023850,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405500-5PC-C-CT_8022103228586_46251422023850,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405500-6PC-C-CT-O_8022103228586_46251421958314,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-6PC-C-CT-O_8022103228586_46251421958314,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405500-6PC-C-CT-O_8022103228586_46251421958314,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405500-3PC-SOFA_8022103064746_46251421401258,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-3PC-SOFA_8022103064746_46251421401258,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405500-3PC-SOFA_8022103064746_46251421401258,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405590-3PC-SOFA_8022103064746_46251421368490,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-3PC-SOFA_8022103064746_46251421368490,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405590-3PC-SOFA_8022103064746_46251421368490,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405500-4PC-O_8022103064746_46251421335722,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-4PC-O_8022103064746_46251421335722,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405500-4PC-O_8022103064746_46251421335722,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405500-4PC-CT_8022103064746_46251421270186,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-4PC-CT_8022103064746_46251421270186,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405500-4PC-CT_8022103064746_46251421270186,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405500-5PC-CT-O_8022103064746_46251421204650,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-5PC-CT-O_8022103064746_46251421204650,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405500-5PC-CT-O_8022103064746_46251421204650,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405500-5PC-2CT_8022103064746_46251421139114,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-5PC-2CT_8022103064746_46251421139114,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405500-5PC-2CT_8022103064746_46251421139114,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405500-6PC-2CT-O_8022103064746_46251421073578,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-6PC-2CT-O_8022103064746_46251421073578,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405500-6PC-2CT-O_8022103064746_46251421073578,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405500-2PC-SOFA_8022098182314_46251411112106,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-2PC-SOFA_8022098182314_46251411112106,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405500-2PC-SOFA_8022098182314_46251411112106,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405590-2PC-SOFA_8022098182314_46251411079338,seat firmness: medium.,0,sofa,luxury
S78527-A0405590-2PC-SOFA_8022098182314_46251411079338,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405590-2PC-SOFA_8022098182314_46251411079338,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405500-3PC-CT_8022098182314_46251410981034,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-3PC-CT_8022098182314_46251410981034,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
S78527-A0405500-3PC-CT_8022098182314_46251410981034,our grace modular sofa's sweeping curves make it a modern showstopper.,-3,sofa,luxury
S78527-A0405500-4PC-CT-O_8022098182314_46251410948266,seat firmness: medium.,0,sofa,luxury
S78527-A0405500-4PC-CT-O_8022098182314_46251410948266,the multifunctional ottoman features a walnut veneer over an engineered wood top.,-1,sofa,luxury
